,XBB.TO,XCB.TO,XEF.TO,XEM.TO,XHY.TO,XIG.TO,XIU.TO,XSB.TO,XUS.TO
2012-01-23,20.81134605407715,13.20753002166748,,18.295034408569336,9.417617797851562,13.873461723327637,12.161592483520508,20.607738494873047,
2012-01-24,20.824663162231445,13.238801002502441,,18.35666275024414,9.435907363891602,13.917757034301758,12.033080101013184,20.586557388305664,
2012-01-25,20.851375579833984,13.279595375061035,,18.487606048583984,9.523736000061035,13.98253059387207,12.168355941772461,20.646038055419922,
2012-01-26,20.904787063598633,13.298417091369629,,18.318143844604492,9.542135238647461,14.058728218078613,12.073664665222168,20.660205841064453,
2012-01-27,20.938159942626953,13.304689407348633,,18.44139289855957,9.514548301696777,14.084114074707031,12.093955993652344,20.67437171936035,
2012-01-30,21.004941940307617,13.348623275756836,,18.2334041595459,9.496150016784668,14.103172302246094,12.03984546661377,20.68147087097168,
2012-01-31,21.03163719177246,13.392557144165039,,18.318143844604492,9.509946823120117,14.13492202758789,12.060136795043945,20.688541412353516,
2012-02-01,20.991579055786133,13.386284828186035,,18.695592880249023,9.523736000061035,14.16667652130127,12.114249229431152,20.695627212524414,
2012-02-02,20.984905242919922,13.380003929138184,,18.74181365966797,9.532934188842773,14.192069053649902,12.148069381713867,20.68147087097168,
2012-02-03,20.864723205566406,13.298417091369629,,18.903581619262695,9.54672908782959,14.17937183380127,12.18188190460205,20.660205841064453,
2012-02-06,20.964860916137695,13.361186027526855,,18.80344009399414,9.54672908782959,14.223824501037598,12.154829025268555,20.667280197143555,
2012-02-07,20.91813087463379,13.342351913452148,,18.85736656188965,9.574318885803223,14.18571949005127,12.10748291015625,20.660205841064453,
2012-02-08,20.858051300048828,13.329801559448242,,19.003726959228516,9.583523750305176,14.217469215393066,12.127777099609375,20.63897132873535,
2012-02-09,20.83133888244629,13.323517799377441,,18.99601936340332,9.578927040100098,14.160310745239258,12.080428123474121,20.646038055419922,
2012-02-10,20.924819946289062,13.361186027526855,,18.672489166259766,9.509946823120117,14.14126968383789,11.965439796447754,20.660205841064453,
2012-02-13,20.904787063598633,13.342351913452148,,18.918987274169922,9.532934188842773,14.173025131225586,11.97896957397461,20.63186264038086,
2012-02-14,20.931489944458008,13.354905128479004,,18.81114387512207,9.532934188842773,14.217469215393066,11.951915740966797,20.653139114379883,
2012-02-15,20.964860916137695,13.373726844787598,,18.80344009399414,9.509946823120117,14.192069053649902,11.9586763381958,20.68147087097168,
2012-02-16,20.91813087463379,13.354905128479004,,18.988317489624023,9.542135238647461,14.173025131225586,12.087194442749023,20.660205841064453,
2012-02-17,20.91813087463379,13.354905128479004,,18.988317489624023,9.537537574768066,14.14126968383789,12.053370475769043,20.67437171936035,
2012-02-21,20.87139892578125,13.317255973815918,,18.92669677734375,9.578927040100098,14.122217178344727,12.175124168395996,20.63186264038086,
2012-02-22,20.897523880004883,13.332365036010742,,19.049938201904297,9.611766815185547,14.193573951721191,12.303637504577637,20.656017303466797,
2012-02-23,20.9176082611084,13.357558250427246,,18.99601936340332,9.644145965576172,14.212690353393555,12.310402870178223,20.634706497192383,
2012-02-24,20.944385528564453,13.376452445983887,,19.126972198486328,9.671900749206543,14.238167762756348,12.303637504577637,20.634706497192383,
2012-02-27,20.951086044311523,13.382752418518066,,19.042238235473633,9.676522254943848,14.27003002166748,12.290109634399414,20.670228958129883,
2012-02-28,20.984561920166016,13.382752418518066,,19.173192977905273,9.695027351379395,14.320981979370117,12.344222068786621,20.66311264038086,
2012-02-29,20.937685012817383,13.389039039611816,,19.042238235473633,9.704275131225586,14.33372974395752,12.22923755645752,20.656017303466797,
2012-03-01,20.944385528564453,13.351245880126953,,19.150089263916016,9.718148231506348,14.301875114440918,12.323931694030762,20.656017303466797,
2012-03-02,20.984561920166016,13.420524597167969,,19.142383575439453,9.676522254943848,14.33372974395752,12.22923755645752,20.634706497192383,
2012-03-05,20.957786560058594,13.407944679260254,,18.988317489624023,9.630260467529297,14.295498847961426,12.141302108764648,20.656017303466797,
2012-03-06,20.984561920166016,13.433133125305176,,18.472206115722656,9.500750541687012,14.263646125793457,11.911325454711914,20.66311264038086,
2012-03-07,20.9176082611084,13.395339012145996,,18.595455169677734,9.528511047363281,14.263646125793457,11.918095588684082,20.62051773071289,
2012-03-08,20.924287796020508,13.363855361938477,,18.818849563598633,9.59788703918457,14.263646125793457,12.053370475769043,20.599212646484375,
2012-03-09,20.897523880004883,13.376452445983887,,18.818849563598633,9.616392135620117,14.23179817199707,12.080428123474121,20.627614974975586,
2012-03-12,20.957786560058594,13.382752418518066,,18.695592880249023,9.607137680053711,14.23179817199707,11.999258041381836,20.641815185546875,
2012-03-13,20.864030838012695,13.344959259033203,,19.096158981323242,9.66727066040039,14.19993782043457,12.134537696838379,20.60631561279297,
2012-03-14,20.79038429260254,13.300873756408691,,18.911285400390625,9.653393745422363,14.021575927734375,11.97220230102539,20.57790756225586,
2012-03-15,20.70333480834961,13.281976699829102,,19.011425018310547,9.630260467529297,14.002453804016113,12.066900253295898,20.542407989501953,
2012-03-16,20.66985321044922,13.269384384155273,,18.988317489624023,9.593260765075684,14.008827209472656,12.134537696838379,20.5708065032959,
2012-03-19,20.616291046142578,13.23789119720459,,18.849653244018555,9.630260467529297,14.002453804016113,12.10748291015625,20.528200149536133,
2012-03-20,20.64977264404297,13.225309371948242,,18.618562698364258,9.62101936340332,13.989714622497559,12.080428123474121,20.549503326416016,
2012-03-21,20.6899471282959,13.263079643249512,,18.680191040039062,9.588635444641113,14.040679931640625,12.080428123474121,20.556604385375977,
2012-03-22,20.75690460205078,13.27568244934082,,18.464502334594727,9.611766815185547,14.034308433532715,12.026317596435547,20.59210777282715,
2012-03-23,20.76629638671875,13.3192777633667,,18.595455169677734,9.584319114685059,14.054765701293945,12.12989616394043,20.570043563842773,
2012-03-26,20.77973175048828,13.306638717651367,,18.78803253173828,9.649449348449707,14.08033275604248,12.238930702209473,20.577173233032227,
2012-03-27,20.820016860961914,13.338238716125488,,18.772628784179688,9.663408279418945,14.15063190460205,12.170784950256348,20.584278106689453,
2012-03-28,20.826732635498047,13.376150131225586,,18.533832550048828,9.630838394165039,14.144247055053711,12.109454154968262,20.60564422607422,
2012-03-29,20.88043975830078,13.395094871520996,,18.456798553466797,9.635494232177734,14.157023429870605,12.04131031036377,20.655458450317383,
2012-03-30,20.860294342041016,13.382453918457031,,18.610858917236328,9.621538162231445,14.137848854064941,12.075380325317383,20.619874954223633,
2012-04-02,20.88043975830078,13.382453918457031,,18.795734405517578,9.616887092590332,14.157023429870605,12.198043823242188,20.60564422607422,
2012-04-03,20.773025512695312,13.357195854187012,,18.618562698364258,9.621538162231445,14.041975975036621,12.007233619689941,20.591394424438477,
2012-04-04,20.83344268798828,13.376150131225586,,18.35666275024414,9.579663276672363,14.08033275604248,11.870944023132324,20.619874954223633,
2012-04-05,20.813297271728516,13.369826316833496,,18.487606048583984,9.551748275756836,14.09310531616211,11.775540351867676,20.598514556884766,
2012-04-09,20.90058135986328,13.401412010192871,,18.256519317626953,9.509870529174805,14.182596206665039,11.714208602905273,20.591394424438477,
2012-04-10,20.98114585876465,13.458280563354492,,18.033123016357422,9.46334457397461,14.195364952087402,11.625624656677246,20.626983642578125,
2012-04-11,20.927438735961914,13.42668628692627,,18.194894790649414,9.514530181884766,14.157023429870605,11.714208602905273,20.619874954223633,
2012-04-12,20.91400909423828,13.407734870910645,,18.487606048583984,9.607582092285156,14.163419723510742,11.891389846801758,20.598514556884766,
2012-04-13,20.96772003173828,13.41405963897705,,18.302736282348633,9.584319114685059,14.227327346801758,11.714208602905273,20.619874954223633,
2012-04-16,20.934141159057617,13.401412010192871,,18.2334041595459,9.579663276672363,14.240123748779297,11.741466522216797,20.60564422607422,
2012-04-17,20.860294342041016,13.344552040100098,,18.241107940673828,9.626190185546875,14.252900123596191,11.850499153137207,20.584278106689453,
2012-04-18,20.867006301879883,13.357195854187012,,18.18718719482422,9.626190185546875,14.246503829956055,11.836871147155762,20.577173233032227,
2012-04-19,20.90058135986328,13.382453918457031,,18.117856979370117,9.612231254577637,14.25928783416748,11.864127159118652,20.577173233032227,
2012-04-20,20.853580474853516,13.369826316833496,,18.264219284057617,9.607582092285156,14.25928783416748,11.850499153137207,20.570043563842773,
2012-04-23,20.866378784179688,13.377433776855469,,17.871356964111328,9.604775428771973,14.252872467041016,11.693765640258789,20.57931900024414,
2012-04-24,20.825971603393555,13.339393615722656,,17.840543746948242,9.618809700012207,14.233647346496582,11.693765640258789,20.550783157348633,
2012-04-25,20.80576515197754,13.301347732543945,,17.92527961730957,9.698341369628906,14.259289741516113,11.809615135192871,20.52223777770996,
2012-04-26,20.812503814697266,13.326719284057617,,18.056230545043945,9.70301342010498,14.28494644165039,11.802800178527832,20.57931900024414,
2012-04-27,20.79904556274414,13.326719284057617,,18.025419235229492,9.698341369628906,14.291340827941895,11.911828994750977,20.56503677368164,
2012-04-30,20.893314361572266,13.37109088897705,,18.133268356323242,9.721733093261719,14.304165840148926,11.979976654052734,20.586467742919922,
2012-05-01,20.866378784179688,13.377433776855469,,18.179487228393555,9.721733093261719,14.272107124328613,12.007233619689941,20.593589782714844,
2012-05-02,20.893314361572266,13.402798652648926,,18.15637969970703,9.7591552734375,14.304165840148926,11.905016899108887,20.614999771118164,
2012-05-03,20.9337158203125,13.421817779541016,,18.079341888427734,9.745124816894531,14.323410987854004,11.666508674621582,20.60787010192871,
2012-05-04,21.041433334350586,13.466202735900879,,17.8636531829834,9.735756874084473,14.342639923095703,11.52340316772461,20.65067481994629,
2012-05-07,21.021240234375,13.428143501281738,,17.92527961730957,9.745124816894531,14.355472564697266,11.530217170715332,20.65067481994629,
2012-05-08,21.054899215698242,13.472530364990234,,17.740398406982422,9.740447044372559,14.400337219238281,11.359855651855469,20.664953231811523,
2012-05-09,21.034709930419922,13.421817779541016,,17.586339950561523,9.70301342010498,14.355472564697266,11.32578182220459,20.672075271606445,
2012-05-10,21.048166275024414,13.453511238098145,,17.6402645111084,9.698341369628906,14.34904956817627,11.400740623474121,20.664953231811523,
2012-05-11,21.075115203857422,13.453511238098145,,17.39375877380371,9.726412773132324,14.387519836425781,11.366666793823242,20.65067481994629,
2012-05-14,21.075115203857422,13.44717025756836,,17.00859832763672,9.637521743774414,14.387519836425781,11.175862312316895,20.629274368286133,
2012-05-15,21.041433334350586,13.453511238098145,,16.954675674438477,9.604775428771973,14.374690055847168,11.05319595336914,20.629274368286133,
2012-05-16,21.075115203857422,13.459859848022461,,16.777507781982422,9.50652027130127,14.387519836425781,11.039569854736328,20.65067481994629,
2012-05-17,21.135698318481445,13.497899055480957,,16.661958694458008,9.3568115234375,14.278526306152344,11.039569854736328,20.693510055541992,
2012-05-18,21.128963470458984,13.504227638244629,,16.492490768432617,9.370853424072266,14.240043640136719,10.985054969787598,20.664953231811523,
2012-05-22,21.102046966552734,13.472530364990234,,16.70818328857422,9.469098091125488,14.19517993927002,11.169047355651855,20.68636131286621,
2012-05-23,21.152681350708008,13.50434398651123,,16.661958694458008,9.467689514160156,14.239526748657227,11.29852294921875,20.693519592285156,
2012-05-24,21.145923614501953,13.510709762573242,,16.592634201049805,9.458285331726074,14.226675033569336,11.29171085357666,20.722122192382812,
2012-05-25,21.253957748413086,13.555228233337402,,16.600330352783203,9.430081367492676,14.25239372253418,11.278076171875,20.757877349853516,
2012-05-28,21.20669174194336,13.53614330291748,,16.623441696166992,9.481790542602539,14.348824501037598,11.244002342224121,20.750741958618164,
2012-05-29,21.166175842285156,13.510709762573242,,16.993196487426758,9.547602653503418,14.297389030456543,11.332595825195312,20.693519592285156,
2012-05-30,21.233692169189453,13.542510032653809,,16.808317184448242,9.486488342285156,14.310242652893066,11.148601531982422,20.743589401245117,
2012-05-31,21.287704467773438,13.580671310424805,,16.923864364624023,9.397171974182129,14.393828392028809,11.230378150939941,20.743589401245117,
2012-06-01,21.48349952697754,13.676084518432617,,16.561819076538086,9.303156852722168,14.45810317993164,11.08045768737793,20.829421997070312,
2012-06-04,21.382219314575195,13.618834495544434,,16.64655113220215,9.31256103515625,14.393828392028809,11.066827774047852,20.800809860229492,
2012-06-05,21.334976196289062,13.580671310424805,,16.654258728027344,9.39246654510498,14.36810302734375,11.223563194274902,20.757877349853516,
2012-06-06,21.233692169189453,13.54886245727539,,16.9777889251709,9.472389221191406,14.310242652893066,11.34622573852539,20.76504135131836,
2012-06-07,21.19318389892578,13.523416519165039,,17.116443634033203,9.495896339416504,14.32311725616455,11.318967819213867,20.772199630737305,
2012-06-08,21.247203826904297,13.529780387878418,,16.9007568359375,9.542905807495117,14.380963325500488,11.230378150939941,20.743589401245117,
2012-06-11,21.260700225830078,13.510709762573242,,16.792917251586914,9.477089881896973,14.38739013671875,11.107712745666504,20.800809860229492,
2012-06-12,21.247203826904297,13.53614330291748,,17.00859832763672,9.547602653503418,14.33596134185791,11.244002342224121,20.7864933013916,
2012-06-13,21.28095245361328,13.54886245727539,,16.993196487426758,9.51469898223877,14.400250434875488,11.257635116577148,20.772199630737305,
2012-06-14,21.247203826904297,13.555228233337402,,17.016305923461914,9.589911460876465,14.380963325500488,11.244002342224121,20.7864933013916,
2012-06-15,21.28095245361328,13.580671310424805,,17.239696502685547,9.608715057373047,14.451675415039062,11.318967819213867,20.79363441467285,
2012-06-18,21.260700225830078,13.599760055541992,,17.401460647583008,9.608715057373047,14.432390213012695,11.387109756469727,20.815105438232422,
2012-06-19,21.253957748413086,13.54886245727539,,17.532421112060547,9.67923355102539,14.419541358947754,11.591547966003418,20.772199630737305,
2012-06-20,21.240455627441406,13.510709762573242,,17.532421112060547,9.712136268615723,14.43881607055664,11.557472229003906,20.757877349853516,
2012-06-21,21.301204681396484,13.54886245727539,,17.016305923461914,9.636926651000977,14.464539527893066,11.223563194274902,20.800809860229492,
2012-06-22,21.25856590270996,13.549507141113281,,17.02484130859375,9.706353187561035,14.457450866699219,11.262018203735352,20.780006408691406,
2012-06-25,21.319488525390625,13.594179153442383,,16.7841854095459,9.687458992004395,14.489668846130371,11.17961311340332,20.81586456298828,
2012-06-26,21.272106170654297,13.562265396118164,,16.846288681030273,9.668564796447754,14.496114730834961,11.172749519348145,20.808683395385742,
2012-06-27,21.299184799194336,13.581421852111816,,16.970504760742188,9.729976654052734,14.541238784790039,11.262018203735352,20.8302059173584,
2012-06-28,21.33980369567871,13.613329887390137,,16.93944549560547,9.720521926879883,14.560580253601074,11.282621383666992,20.844533920288086,
2012-06-29,21.319488525390625,13.600564956665039,,17.498403549194336,9.814990997314453,14.547687530517578,11.406229019165039,20.808683395385742,
2012-07-03,21.29241180419922,13.600564956665039,,17.71578025817871,9.824435234069824,14.702378273010254,11.715245246887207,20.81586456298828,
2012-07-04,21.333038330078125,13.645242691040039,,17.7080078125,9.781923294067383,14.728165626525879,11.742712020874023,20.794361114501953,
2012-07-05,21.387197494506836,13.638858795166016,,17.607088088989258,9.866945266723633,14.663701057434082,11.646570205688477,20.80152702331543,
2012-07-06,21.407501220703125,13.664381980895996,,17.358665466308594,9.838610649108887,14.695934295654297,11.488631248474121,20.823034286499023,
2012-07-09,21.448123931884766,13.689913749694824,,17.29655647277832,9.84804630279541,14.721721649169922,11.440560340881348,20.85887336730957,
2012-07-10,21.421043395996094,13.670767784118652,,17.14129066467285,9.810269355773926,14.721721649169922,11.337553977966309,20.85172462463379,
2012-07-11,21.42782211303711,13.702677726745605,,17.18010711669922,9.843328475952148,14.728165626525879,11.365019798278809,20.85887336730957,
2012-07-12,21.475202560424805,13.728211402893066,,16.94721221923828,9.814990997314453,14.786177635192871,11.262018203735352,20.873241424560547,
2012-07-13,21.461668014526367,13.728211402893066,,17.133529663085938,9.838610649108887,14.805500984191895,11.344422340393066,20.86605453491211,
2012-07-16,21.495508193969727,13.728211402893066,,17.102476119995117,9.814990997314453,14.857072830200195,11.344422340393066,20.873241424560547,
2012-07-17,21.509075164794922,13.728211402893066,,17.265506744384766,9.857498168945312,14.83129596710205,11.406229019165039,20.85887336730957,
2012-07-18,21.488759994506836,13.73459529876709,,17.211166381835938,9.890564918518066,14.927974700927734,11.419961929321289,20.880403518676758,
2012-07-19,21.468441009521484,13.71544075012207,,17.312084197998047,9.918896675109863,14.960197448730469,11.481766700744629,20.86605453491211,
2012-07-20,21.522598266601562,13.73459529876709,,17.133529663085938,9.876387596130371,14.966643333435059,11.42682933807373,20.880403518676758,
2012-07-23,21.556447982788086,13.772886276245117,,16.823001861572266,9.86221981048584,14.915085792541504,11.358160018920898,20.894744873046875,
2012-07-24,21.558502197265625,13.765203475952148,,16.745365142822266,9.8062105178833,14.948695182800293,11.289484977722168,20.906957626342773,
2012-07-25,21.538116455078125,13.765203475952148,,16.776416778564453,9.78722858428955,14.942224502563477,11.296353340148926,20.878202438354492,
2012-07-26,21.48382568359375,13.720383644104004,,17.040372848510742,9.88215446472168,14.974542617797852,11.433693885803223,20.871023178100586,
2012-07-27,21.368425369262695,13.649953842163086,,17.42853355407715,9.9296236038208,14.890524864196777,11.584770202636719,20.820709228515625,
2012-07-30,21.39557647705078,13.675565719604492,,17.288799285888672,9.934366226196289,14.961620330810547,11.557300567626953,20.79196548461914,
2012-07-31,21.463451385498047,13.733186721801758,,17.273271560668945,9.905889511108398,15.01977825164795,11.468031883239746,20.842260360717773,
2012-08-01,21.429529190063477,13.701173782348633,,17.32761001586914,9.953353881835938,14.993926048278809,11.433693885803223,20.8350887298584,
2012-08-02,21.51097869873047,13.752392768859863,,17.102476119995117,9.9296236038208,15.01977825164795,11.330684661865234,20.8350887298584,
2012-08-03,21.422733306884766,13.701173782348633,,17.513931274414062,9.958097457885742,14.98746395111084,11.481766700744629,20.86382484436035,
2012-08-07,21.293766021728516,13.617938995361328,,17.676959991455078,9.9296236038208,14.935761451721191,11.694645881652832,20.784774780273438,
2012-08-08,21.293766021728516,13.649953842163086,,17.653669357299805,9.953353881835938,14.890524864196777,11.598505020141602,20.77041244506836,
2012-08-09,21.334491729736328,13.64355182647705,,17.66143226623535,9.948613166809082,14.871143341064453,11.667177200317383,20.799152374267578,
2012-08-10,21.39557647705078,13.688376426696777,,17.72353744506836,9.934366226196289,14.903448104858398,11.7083740234375,20.80633544921875,
2012-08-13,21.388795852661133,13.688376426696777,,17.568275451660156,9.939117431640625,14.896993637084961,11.660307884216309,20.813526153564453,
2012-08-14,21.31412696838379,13.649953842163086,,17.568275451660156,9.958097457885742,14.83881950378418,11.701512336730957,20.799152374267578,
2012-08-15,21.21230125427246,13.59233570098877,,17.521690368652344,9.910634994506836,14.748342514038086,11.722113609313965,20.741653442382812,
2012-08-16,21.18515968322754,13.579523086547852,,17.607088088989258,9.948613166809082,14.722479820251465,11.873188018798828,20.734481811523438,
2012-08-17,21.20551872253418,13.605132102966309,,17.576038360595703,9.948613166809082,14.76126766204834,11.941859245300293,20.784774780273438,
2012-08-20,21.20551872253418,13.611539840698242,,17.544981002807617,9.967589378356934,14.774191856384277,11.934989929199219,20.79196548461914,
2012-08-21,21.20551872253418,13.611539840698242,,17.48287582397461,9.981832504272461,14.754810333251953,11.948724746704102,20.777587890625,
2012-08-22,21.293766021728516,13.624351501464844,,17.59932518005371,9.977083206176758,14.864666938781738,11.948724746704102,20.842260360717773,
2012-08-23,21.334491729736328,13.69477367401123,,17.451826095581055,9.962850570678711,14.896993637084961,11.859453201293945,20.8350887298584,
2012-08-24,21.352874755859375,13.69477653503418,,17.413005828857422,10.00672721862793,14.911248207092285,11.900657653808594,20.819957733154297,
2012-08-27,21.352874755859375,13.69477653503418,,17.281038284301758,10.00672721862793,14.937173843383789,11.873188018798828,20.84156036376953,
2012-08-28,21.38008689880371,13.707616806030273,,17.17234992980957,9.997196197509766,14.950122833251953,11.852588653564453,20.82716178894043,
2012-08-29,21.359670639038086,13.707616806030273,,17.102476119995117,10.001955032348633,14.92420482635498,11.88005542755127,20.848779678344727,
2012-08-30,21.420934677124023,13.752584457397461,,16.94721221923828,10.00672721862793,14.911248207092285,11.777046203613281,20.870389938354492,
2012-08-31,21.434539794921875,13.746163368225098,,16.970504760742188,10.030576705932617,14.976043701171875,11.811384201049805,20.84156036376953,
2012-09-04,21.454959869384766,13.765434265136719,,16.91615867614746,10.025800704956055,14.963095664978027,11.797651290893555,20.870389938354492,
2012-09-05,21.448162078857422,13.746163368225098,,16.892871856689453,10.025800704956055,14.969574928283691,11.852588653564453,20.877593994140625,
2012-09-06,21.339252471923828,13.720464706420898,,17.14905548095703,10.087817192077637,14.92420482635498,12.010527610778809,20.83437156677246,
2012-09-07,21.325639724731445,13.733314514160156,,17.444063186645508,10.097354888916016,15.021406173706055,12.141003608703613,20.848779678344727,
2012-09-10,21.339252471923828,13.7140474319458,,17.2266902923584,10.083040237426758,14.937173843383789,12.099802017211914,20.83437156677246,
2012-09-11,21.332433700561523,13.720464706420898,,17.335376739501953,10.149816513061523,14.963095664978027,12.09292984008789,20.848779678344727,
2012-09-12,21.271181106567383,13.701202392578125,,17.444063186645508,10.183201789855957,14.91772174835205,12.113534927368164,20.812755584716797,
2012-09-13,21.291610717773438,13.7140474319458,,17.80117416381836,10.235671043395996,15.008448600769043,12.257746696472168,20.848779678344727,
2012-09-14,21.237146377563477,13.630534172058105,,17.987489700317383,10.245208740234375,14.904760360717773,12.388222694396973,20.819957733154297,
2012-09-17,21.271181106567383,13.675501823425293,,17.89433479309082,10.240445137023926,14.989005088806152,12.3401460647583,20.83437156677246,
2012-09-18,21.332433700561523,13.707616806030273,,17.917619705200195,10.245208740234375,15.021406173706055,12.30581283569336,20.863178253173828,
2012-09-19,21.36647605895996,13.72689437866211,,17.94867706298828,10.230903625488281,15.053808212280273,12.31268310546875,20.870389938354492,
2012-09-20,21.4277400970459,13.765434265136719,,17.847755432128906,10.197519302368164,15.027885437011719,12.278345108032227,20.870389938354492,
2012-09-21,21.431838989257812,13.784114837646484,,17.92538070678711,10.164922714233398,15.05517578125,12.239623069763184,20.891326904296875,
2012-09-24,21.452308654785156,13.784114837646484,,17.92538070678711,10.155338287353516,15.074670791625977,12.170473098754883,20.876890182495117,
2012-09-25,21.46596908569336,13.790573120117188,,17.692485809326172,10.064279556274414,15.113652229309082,12.13589859008789,20.884103775024414,
2012-09-26,21.554691314697266,13.82277774810791,,17.684724807739258,10.025941848754883,15.152643203735352,12.122066497802734,20.92021942138672,
2012-09-27,21.527393341064453,13.848565101623535,,17.909852981567383,10.12658405303955,15.172139167785645,12.246537208557129,20.927427291870117,
2012-09-28,21.541044235229492,13.874336242675781,,17.855514526367188,10.083450317382812,15.191638946533203,12.177388191223145,20.92021942138672,
2012-10-01,21.57516098022461,13.867891311645508,,18.026302337646484,10.064279556274414,15.204628944396973,12.253447532653809,20.927427291870117,
2012-10-02,21.57516098022461,13.861448287963867,,18.01078224182129,10.073859214782715,15.211130142211914,12.288026809692383,20.934648513793945,
2012-10-03,21.581989288330078,13.874336242675781,,18.026302337646484,10.107417106628418,15.230606079101562,12.246537208557129,20.949094772338867,
2012-10-04,21.506914138793945,13.809894561767578,,18.041831970214844,10.140962600708008,15.211130142211914,12.336431503295898,20.927427291870117,
2012-10-05,21.452308654785156,13.809894561767578,,18.01078224182129,10.140962600708008,15.211130142211914,12.294943809509277,20.912988662719727,
2012-10-09,21.452308654785156,13.82277774810791,,17.73906707763672,10.102627754211426,15.250116348266602,12.170473098754883,20.884103775024414,
2012-10-10,21.472782135009766,13.803447723388672,,17.645902633666992,10.073859214782715,15.289098739624023,12.094402313232422,20.891326904296875,
2012-10-11,21.472782135009766,13.777676582336426,,17.816701889038086,10.136173248291016,15.32810115814209,12.128981590270996,20.884103775024414,
2012-10-12,21.472782135009766,13.82277774810791,,17.71578025817871,10.145759582519531,15.360574722290039,12.06674575805664,20.9057674407959,
2012-10-15,21.472782135009766,13.82277774810791,,17.8244571685791,10.19367790222168,15.393062591552734,12.13589859008789,20.92021942138672,
2012-10-16,21.459142684936523,13.809894561767578,,18.150514602661133,10.236812591552734,15.386569023132324,12.308769226074219,20.927427291870117,
2012-10-17,21.377227783203125,13.764784812927246,,18.181570053100586,10.246405601501465,15.367063522338867,12.357178688049316,20.8985538482666,
2012-10-18,21.343103408813477,13.771227836608887,,18.212621688842773,10.251191139221191,15.32810115814209,12.377922058105469,20.8985538482666,
2012-10-19,21.411359786987305,13.790573120117188,,18.072885513305664,10.203261375427246,15.367063522338867,12.322600364685059,20.927427291870117,
2012-10-22,21.390880584716797,13.803447723388672,,18.228151321411133,10.208054542541504,15.32810115814209,12.329520225524902,20.92021942138672,
2012-10-23,21.431838989257812,13.79700756072998,,17.917619705200195,10.160130500793457,15.334589958190918,12.122066497802734,20.9057674407959,
2012-10-24,21.446884155273438,13.781488418579102,,17.97195816040039,10.163020133972168,15.333928108215332,12.115153312683105,20.902870178222656,
2012-10-25,21.36478614807129,13.775031089782715,,18.096176147460938,10.177464485168457,15.255764961242676,12.239623069763184,20.888402938842773,
2012-10-26,21.453737258911133,13.787960052490234,,18.041831970214844,10.14376449584961,15.333928108215332,12.246537208557129,20.91734504699707,
2012-10-29,21.487937927246094,13.794414520263672,,18.10393714904785,10.138951301574707,15.399069786071777,12.198128700256348,20.91734504699707,
2012-10-30,21.487937927246094,13.833207130432129,,17.97195816040039,10.163020133972168,15.425129890441895,12.343347549438477,20.939056396484375,
2012-10-31,21.535842895507812,13.852594375610352,,18.080646514892578,10.153392791748047,15.373024940490723,12.364094734191895,20.939056396484375,
2012-11-01,21.529008865356445,13.846136093139648,,18.29025650024414,10.206344604492188,15.373024940490723,12.4263277053833,20.94631004333496,
2012-11-02,21.529008865356445,13.878458023071289,,18.13498878479004,10.191906929016113,15.34044075012207,12.301854133605957,20.94631004333496,
2012-11-05,21.535842895507812,13.878458023071289,,18.251440048217773,10.177464485168457,15.34044075012207,12.294943809509277,20.960784912109375,
2012-11-06,21.487937927246094,13.871992111206055,,18.35236167907715,10.191906929016113,15.268777847290039,12.308769226074219,20.93183708190918,
2012-11-07,21.54269790649414,13.897852897644043,,18.14275550842285,10.124504089355469,15.307862281799316,12.15664005279541,20.953540802001953,
2012-11-08,21.597434997558594,13.904315948486328,,17.97195816040039,10.095616340637207,15.255764961242676,12.094402313232422,20.968013763427734,
2012-11-09,21.597434997558594,13.917248725891113,,18.01078224182129,10.081180572509766,15.229707717895508,12.122066497802734,20.960784912109375,
2012-11-12,21.624814987182617,13.956029891967773,,18.049592971801758,10.081180572509766,15.242734909057617,12.13589859008789,20.94631004333496,
2012-11-13,21.624814987182617,13.930166244506836,,17.89433479309082,10.061918258666992,15.242734909057617,12.080574035644531,20.975250244140625,
2012-11-14,21.617969512939453,13.910774230957031,,17.66143226623535,9.999336242675781,15.281813621520996,11.852377891540527,20.975250244140625,
2012-11-15,21.61113739013672,13.910774230957031,,17.692485809326172,9.999336242675781,15.236225128173828,11.734823226928711,20.960784912109375,
2012-11-16,21.61113739013672,13.923701286315918,,17.73906707763672,10.02822494506836,15.27530288696289,11.803977012634277,20.968013763427734,
2012-11-19,21.563215255737305,13.891386985778809,,17.956438064575195,10.15820598602295,15.268777847290039,11.963018417358398,20.953540802001953,
2012-11-20,21.522167205810547,13.884925842285156,,17.89433479309082,10.153392791748047,15.255764961242676,11.990675926208496,20.953540802001953,
2012-11-21,21.49478530883789,13.852594375610352,,17.92538070678711,10.163020133972168,15.281813621520996,12.059833526611328,20.94631004333496,
2012-11-22,21.54625129699707,13.896693229675293,,17.995254516601562,10.180427551269531,15.405244827270508,12.10823917388916,20.944129943847656,
2012-11-23,21.498220443725586,13.870759010314941,,18.088409423828125,10.194940567016602,15.294225692749023,12.177388191223145,20.93688201904297,
2012-11-26,21.55311393737793,13.90318489074707,,18.14275550842285,10.19010066986084,15.313812255859375,12.177388191223145,20.951383590698242,
